fpr,tpr,threshold
0.28865979381443296,0.8583783783783784,0.30187867508973343
0.28865979381443296,0.8594594594594595,0.2995301429431082
0.2898052691867125,0.8594594594594595,0.2993047689884944
0.2898052691867125,0.8605405405405405,0.2990819720783114
0.2920962199312715,0.8605405405405405,0.2980334627594104
0.2920962199312715,0.8616216216216216,0.29802253364195397
0.2943871706758305,0.8616216216216216,0.29770617772459906
0.2943871706758305,0.8637837837837837,0.29759356071330484
0.29553264604810997,0.8637837837837837,0.29743080164531965
0.29553264604810997,0.8648648648648649,0.2973040167767737
0.29667812142038946,0.8648648648648649,0.29595575667662805
0.29667812142038946,0.865945945945946,0.29590656539889687
0.29782359679266895,0.865945945945946,0.29467250696923775
0.29782359679266895,0.8681081081081081,0.29365667622306435
0.29896907216494845,0.8681081081081081,0.2930703899930817
0.29896907216494845,0.8691891891891892,0.2919673448044973
0.30126002290950743,0.8691891891891892,0.2910196622018617
0.30126002290950743,0.8702702702702703,0.2895066656069754
0.3035509736540664,0.8702702702702703,0.28775881025128736
0.3035509736540664,0.8713513513513513,0.2874555170631164
0.30469644902634596,0.8713513513513513,0.28658317251378596
0.30469644902634596,0.8745945945945945,0.2837801401873271
0.30698739977090495,0.8745945945945945,0.2824513599869272
0.30698739977090495,0.8767567567567568,0.28101014649661493
0.30813287514318444,0.8767567567567568,0.28089854335462894
0.30813287514318444,0.8778378378378379,0.2804844146439714
0.30927835051546393,0.8778378378378379,0.28045715071710603
0.30927835051546393,0.8789189189189189,0.27866997657576686
0.3150057273768614,0.8789189189189189,0.27630542895048993
0.3150057273768614,0.88,0.27473825800643226
0.3172966781214204,0.88,0.27372007892739486
0.3172966781214204,0.8810810810810811,0.2736413252096999
0.31958762886597936,0.8810810810810811,0.2727401434938125
0.31958762886597936,0.8832432432432432,0.2718951769680657
0.3230240549828179,0.8832432432432432,0.2709100788059068
0.3230240549828179,0.8843243243243243,0.2697685655745083
0.32989690721649484,0.8843243243243243,0.2686958106412707
0.32989690721649484,0.8854054054054054,0.267373065814797
0.33791523482245134,0.8854054054054054,0.2639224545432156
0.33791523482245134,0.8864864864864865,0.26294091421895077
0.33906071019473083,0.8864864864864865,0.2621555312239114
0.33906071019473083,0.8886486486486487,0.26123844734722895
0.3413516609392898,0.8886486486486487,0.26007562218701596
0.3413516609392898,0.8897297297297297,0.2599998165562612
0.3436426116838488,0.8897297297297297,0.25931594430837124
0.3436426116838488,0.8918918918918919,0.2588166864951415
0.3528064146620848,0.8918918918918919,0.2540642111668866
0.3528064146620848,0.892972972972973,0.25386166971591256
0.3550973654066438,0.892972972972973,0.2529049448205596
0.3550973654066438,0.894054054054054,0.25279938319541695
0.35738831615120276,0.894054054054054,0.25219439252309295
0.35738831615120276,0.8972972972972973,0.24968205580814729
0.36082474226804123,0.8972972972972973,0.24899890078632228
0.36082474226804123,0.8983783783783784,0.2472397804677298
0.3619702176403207,0.8983783783783784,0.2471312736954028
0.3619702176403207,0.9005405405405406,0.24587250430285715
0.36884306987399773,0.9005405405405406,0.243130041825389
0.36884306987399773,0.9016216216216216,0.24193678953092687
0.3722794959908362,0.9016216216216216,0.23987131882510992
0.3722794959908362,0.9027027027027027,0.23970660012147638
0.3757159221076747,0.9027027027027027,0.2393299160513803
0.3757159221076747,0.9037837837837838,0.23863582522004673
0.37800687285223367,0.9037837837837838,0.2380059659309053
0.37800687285223367,0.9081081081081082,0.23387661906077134
0.3848797250859107,0.9081081081081082,0.22549850705798238
0.3848797250859107,0.9102702702702703,0.22411406640022002
0.3917525773195876,0.9102702702702703,0.22244255700320217
0.3917525773195876,0.9124324324324324,0.22063182616309115
0.3928980526918671,0.9124324324324324,0.22043974182635676
0.3928980526918671,0.9135135135135135,0.21962384735071072
0.39862542955326463,0.9135135135135135,0.21595599060289158
0.39862542955326463,0.9145945945945946,0.2152917837739716
0.4020618556701031,0.9145945945945946,0.21341175872926063
0.4020618556701031,0.9156756756756756,0.21339363595577557
0.4043528064146621,0.9156756756756756,0.21186773701016792
0.4043528064146621,0.9167567567567567,0.21178986279724396
0.4054982817869416,0.9167567567567567,0.21035102194924277
0.4054982817869416,0.9178378378378378,0.2093916582895373
0.4066437571592211,0.9178378378378378,0.20938671408947238
0.4066437571592211,0.918918918918919,0.20906005734128982
0.40893470790378006,0.918918918918919,0.2083314347278575
0.40893470790378006,0.92,0.20790484573052356
0.41008018327605955,0.92,0.2076915600251283
0.41008018327605955,0.9221621621621622,0.20631163892815993
0.41122565864833904,0.9221621621621622,0.2062333800137744
0.41122565864833904,0.9243243243243243,0.2055020910109043
0.413516609392898,0.9243243243243243,0.20369087237306424
0.413516609392898,0.9254054054054054,0.20332654887119359
0.4146620847651776,0.9254054054054054,0.2032228205545116
0.4146620847651776,0.9264864864864865,0.2031367507689535
0.41695303550973656,0.9264864864864865,0.20290714365411636
0.41695303550973656,0.9275675675675675,0.20261010447254416
0.41924398625429554,0.9275675675675675,0.20189550488261557
0.41924398625429554,0.9297297297297298,0.2012870160341313
0.4215349369988545,0.9297297297297298,0.2009093126093531
0.4215349369988545,0.9308108108108109,0.2008905136254935
0.43757159221076747,0.9308108108108109,0.19442232542124774
0.43757159221076747,0.9318918918918919,0.19420190372929308
0.44100801832760594,0.9318918918918919,0.1919672916184424
0.44100801832760594,0.9340540540540541,0.19179540469486575
0.44329896907216493,0.9340540540540541,0.1906888942460088
0.44329896907216493,0.9362162162162162,0.18959889482884026
